Calling Party Number,Called Party Number,Call Date,Duration (sec),Call Type,IMEI,IMSI,Cell ID,Tower Location
+917046537556,+916473799650,2026-06-28 23:42:21,212,MTC,319314919058651,408506716572628,404-40-5566-7788,"T Nagar, Chennai"
+917046537556,+918936183242,2026-06-12 19:50:52,691,MOC,319314919058651,408506716572628,404-20-1122-3344,"Andheri-E, Mumbai"
+917046537556,+919662702895,2026-06-29 13:22:15,76,SMS-O,319314919058651,408506716572628,404-31-4455-6677,"Salt Lake, Kolkata"
+917046537556,+919506068536,2026-06-02 00:07:44,346,MOC,319314919058651,408506716572628,404-40-5566-7788,"T Nagar, Chennai"
+917046537556,+916473799650,2026-06-06 07:06:54,692,MOC,319314919058651,408506716572628,404-45-2233-4455,"Koramangala, Bengaluru"
+917046537556,+916969379237,2026-06-20 15:29:56,684,MTC,319314919058651,408506716572628,404-20-1122-3344,"Andheri-E, Mumbai"
+918641708053,+916433218196,2026-06-14 03:12:49,855,MTC,319314919058651,408506716572628,404-20-1122-3344,"Andheri-E, Mumbai"
+918641708053,+916473799650,2026-06-11 21:39:53,46,MOC,319314919058651,408506716572628,404-20-1122-3344,"Andheri-E, Mumbai"
+918641708053,+919506068536,2026-06-12 07:54:04,135,MOC,319314919058651,408506716572628,404-31-4455-6677,"Salt Lake, Kolkata"
+918641708053,+919376311656,2026-06-17 18:32:25,310,MTC,319314919058651,408506716572628,404-10-3344-5566,"Connaught Place, Delhi"
+918641708053,+918009788208,2026-06-10 15:12:12,856,SMS-O,319314919058651,408506716572628,404-20-1122-3344,"Andheri-E, Mumbai"
+918641708053,+918998569847,2026-06-21 11:01:05,655,MOC,319314919058651,408506716572628,404-45-2233-4455,"Koramangala, Bengaluru"
+918641708053,+919376311656,2026-06-07 11:50:50,51,MOC,319314919058651,408506716572628,404-10-3344-5566,"Connaught Place, Delhi"
+918641708053,+919434873471,2026-06-24 10:13:43,149,MTC,319314919058651,408506716572628,404-31-4455-6677,"Salt Lake, Kolkata"
+918641708053,+917474517123,2026-06-10 12:50:55,391,SMS-O,319314919058651,408506716572628,404-31-4455-6677,"Salt Lake, Kolkata"
+918641708053,+919394731217,2026-06-20 22:36:12,710,MOC,319314919058651,408506716572628,404-40-5566-7788,"T Nagar, Chennai"
+918641708053,+919258815371,2026-06-29 13:41:52,446,MOC,319314919058651,408506716572628,404-20-1122-3344,"Andheri-E, Mumbai"
+916473799650,+916244550229,2026-06-21 07:09:04,727,MTC,367837770143634,409578856855744,404-31-4455-6677,"Salt Lake, Kolkata"
+916473799650,+919506068536,2026-06-08 11:46:02,583,MTC,367837770143634,409578856855744,404-10-3344-5566,"Connaught Place, Delhi"
+916473799650,+919376311656,2026-06-08 00:25:26,261,MOC,367837770143634,409578856855744,404-10-3344-5566,"Connaught Place, Delhi"
+916473799650,+918998569847,2026-06-18 04:25:22,318,SMS-O,367837770143634,409578856855744,404-20-1122-3344,"Andheri-E, Mumbai"
+916473799650,+918511544796,2026-06-10 17:54:38,332,MOC,367837770143634,409578856855744,404-20-1122-3344,"Andheri-E, Mumbai"
+916473799650,+919808760385,2026-06-15 00:41:55,545,MTC,367837770143634,409578856855744,404-10-3344-5566,"Connaught Place, Delhi"
+916473799650,+918009788208,2026-06-06 01:21:30,468,SMS-O,367837770143634,409578856855744,404-40-5566-7788,"T Nagar, Chennai"
+916473799650,+916606071596,2026-06-19 10:43:34,640,SMS-O,367837770143634,409578856855744,404-45-2233-4455,"Koramangala, Bengaluru"
+916473799650,+916054119986,2026-06-16 09:55:16,504,MOC,367837770143634,409578856855744,404-31-4455-6677,"Salt Lake, Kolkata"
+916473799650,+916841241182,2026-06-16 00:40:30,519,MOC,367837770143634,409578856855744,404-20-1122-3344,"Andheri-E, Mumbai"
+918989413435,+919434873471,2026-06-01 01:47:34,67,MOC,938677496499091,403341232812067,404-45-2233-4455,"Koramangala, Bengaluru"
+918989413435,+916969379237,2026-06-24 15:38:48,644,SMS-O,938677496499091,403341232812067,404-31-4455-6677,"Salt Lake, Kolkata"
+918989413435,+917164752553,2026-06-05 21:10:33,212,MOC,938677496499091,403341232812067,404-31-4455-6677,"Salt Lake, Kolkata"
+918989413435,+916606071596,2026-06-05 08:31:22,551,MOC,938677496499091,403341232812067,404-10-3344-5566,"Connaught Place, Delhi"
+918989413435,+919098358416,2026-06-02 09:15:39,567,MTC,938677496499091,403341232812067,404-10-3344-5566,"Connaught Place, Delhi"
+918989413435,+917293183933,2026-06-16 13:33:27,153,MOC,938677496499091,403341232812067,404-31-4455-6677,"Salt Lake, Kolkata"
+918989413435,+919270482814,2026-06-08 08:13:45,489,MTC,938677496499091,403341232812067,404-20-1122-3344,"Andheri-E, Mumbai"
+918989413435,+918225358414,2026-06-13 11:25:48,705,MTC,938677496499091,403341232812067,404-40-5566-7788,"T Nagar, Chennai"
+918989413435,+917293183933,2026-06-06 01:36:26,484,SMS-O,938677496499091,403341232812067,404-31-4455-6677,"Salt Lake, Kolkata"
+918989413435,+919376311656,2026-06-07 09:32:01,71,SMS-O,938677496499091,403341232812067,404-40-5566-7788,"T Nagar, Chennai"
+918989413435,+919394731217,2026-06-19 11:13:39,640,MTC,938677496499091,403341232812067,404-40-5566-7788,"T Nagar, Chennai"
+918989413435,+919270482814,2026-06-24 03:19:28,110,SMS-O,938677496499091,403341232812067,404-40-5566-7788,"T Nagar, Chennai"
+918989413435,+916473799650,2026-06-22 20:27:30,56,MTC,938677496499091,403341232812067,404-40-5566-7788,"T Nagar, Chennai"
+917408240084,+918936183242,2026-06-19 05:24:34,285,MOC,938677496499091,403341232812067,404-45-2233-4455,"Koramangala, Bengaluru"
+917408240084,+919434873471,2026-06-15 04:24:05,862,MOC,938677496499091,403341232812067,404-20-1122-3344,"Andheri-E, Mumbai"
+917408240084,+919506068536,2026-06-26 07:10:01,251,MOC,938677496499091,403341232812067,404-31-4455-6677,"Salt Lake, Kolkata"
+917408240084,+919506068536,2026-06-08 09:08:29,790,MTC,938677496499091,403341232812067,404-45-2233-4455,"Koramangala, Bengaluru"
+917408240084,+919564823662,2026-06-07 18:30:00,779,MTC,938677496499091,403341232812067,404-20-1122-3344,"Andheri-E, Mumbai"
+918936183242,+918009788208,2026-06-05 20:08:18,209,SMS-O,719065940139904,409027874296717,404-45-2233-4455,"Koramangala, Bengaluru"
+918936183242,+918989413435,2026-06-14 02:32:50,881,MOC,719065940139904,409027874296717,404-40-5566-7788,"T Nagar, Chennai"
+918936183242,+919394731217,2026-06-15 16:47:32,562,SMS-O,719065940139904,409027874296717,404-45-2233-4455,"Koramangala, Bengaluru"
+918936183242,+916244550229,2026-06-16 04:33:46,154,MTC,719065940139904,409027874296717,404-31-4455-6677,"Salt Lake, Kolkata"
+918936183242,+918009788208,2026-06-17 22:14:57,167,MOC,719065940139904,409027874296717,404-31-4455-6677,"Salt Lake, Kolkata"
+918936183242,+919506068536,2026-06-10 17:27:47,615,MTC,719065940139904,409027874296717,404-31-4455-6677,"Salt Lake, Kolkata"
+918936183242,+916969379237,2026-06-13 12:18:17,32,MOC,719065940139904,409027874296717,404-45-2233-4455,"Koramangala, Bengaluru"
+918936183242,+918009788208,2026-06-05 19:30:12,817,SMS-O,719065940139904,409027874296717,404-10-3344-5566,"Connaught Place, Delhi"
+918936183242,+917164752553,2026-06-13 15:29:33,521,MOC,719065940139904,409027874296717,404-31-4455-6677,"Salt Lake, Kolkata"
+918936183242,+919808760385,2026-06-27 17:13:30,765,MTC,719065940139904,409027874296717,404-45-2233-4455,"Koramangala, Bengaluru"
+918936183242,+919564823662,2026-06-05 21:58:07,38,MTC,719065940139904,409027874296717,404-20-1122-3344,"Andheri-E, Mumbai"
+918936183242,+916473799650,2026-06-25 14:45:52,219,MTC,719065940139904,409027874296717,404-45-2233-4455,"Koramangala, Bengaluru"
+918680715451,+918989413435,2026-06-23 10:44:16,388,SMS-O,826398214658404,404997278755886,404-45-2233-4455,"Koramangala, Bengaluru"
+918680715451,+918936183242,2026-06-23 19:16:34,588,MOC,826398214658404,404997278755886,404-40-5566-7788,"T Nagar, Chennai"
+918680715451,+918998569847,2026-06-16 17:54:30,539,MTC,826398214658404,404997278755886,404-10-3344-5566,"Connaught Place, Delhi"
+918680715451,+916473799650,2026-06-07 19:13:31,551,MTC,826398214658404,404997278755886,404-10-3344-5566,"Connaught Place, Delhi"
+918680715451,+919258815371,2026-06-11 10:39:35,833,MOC,826398214658404,404997278755886,404-45-2233-4455,"Koramangala, Bengaluru"
+918680715451,+919258815371,2026-06-24 01:35:15,310,MOC,826398214658404,404997278755886,404-45-2233-4455,"Koramangala, Bengaluru"
+918680715451,+918936183242,2026-06-18 12:09:06,570,MTC,826398214658404,404997278755886,404-31-4455-6677,"Salt Lake, Kolkata"
+919808760385,+919662702895,2026-06-28 10:42:28,847,SMS-O,826398214658404,404997278755886,404-31-4455-6677,"Salt Lake, Kolkata"
+919808760385,+917141888059,2026-06-03 11:34:55,575,MTC,826398214658404,404997278755886,404-31-4455-6677,"Salt Lake, Kolkata"
+919808760385,+919564823662,2026-06-27 19:36:56,522,SMS-O,826398214658404,404997278755886,404-20-1122-3344,"Andheri-E, Mumbai"
+919808760385,+917141888059,2026-06-07 23:10:38,457,MTC,826398214658404,404997278755886,404-40-5566-7788,"T Nagar, Chennai"
+919808760385,+918511544796,2026-06-02 13:27:40,810,MOC,826398214658404,404997278755886,404-45-2233-4455,"Koramangala, Bengaluru"
+919808760385,+919376311656,2026-06-19 22:20:34,213,MOC,826398214658404,404997278755886,404-45-2233-4455,"Koramangala, Bengaluru"
+919808760385,+916433218196,2026-06-23 20:27:53,338,SMS-O,826398214658404,404997278755886,404-20-1122-3344,"Andheri-E, Mumbai"
+919808760385,+917164752553,2026-06-28 17:27:49,140,MTC,826398214658404,404997278755886,404-10-3344-5566,"Connaught Place, Delhi"
+919808760385,+919258815371,2026-06-23 18:41:15,435,SMS-O,826398214658404,404997278755886,404-40-5566-7788,"T Nagar, Chennai"
+919808760385,+916841241182,2026-06-19 11:00:13,272,SMS-O,826398214658404,404997278755886,404-20-1122-3344,"Andheri-E, Mumbai"
+919808760385,+916606071596,2026-06-15 20:34:41,580,MTC,826398214658404,404997278755886,404-40-5566-7788,"T Nagar, Chennai"
+919808760385,+919434873471,2026-06-26 20:41:51,75,MOC,826398214658404,404997278755886,404-40-5566-7788,"T Nagar, Chennai"
+919662702895,+917164752553,2026-06-26 12:26:59,255,SMS-O,158657809134316,401172400504556,404-45-2233-4455,"Koramangala, Bengaluru"
+919662702895,+918009788208,2026-06-23 20:49:31,503,SMS-O,158657809134316,401172400504556,404-10-3344-5566,"Connaught Place, Delhi"
+919662702895,+916841241182,2026-06-20 14:39:48,678,MOC,158657809134316,401172400504556,404-45-2233-4455,"Koramangala, Bengaluru"
+919662702895,+917046537556,2026-06-18 03:43:47,770,MTC,158657809134316,401172400504556,404-45-2233-4455,"Koramangala, Bengaluru"
+919662702895,+919270482814,2026-06-08 15:37:41,258,MOC,158657809134316,401172400504556,404-20-1122-3344,"Andheri-E, Mumbai"
+919662702895,+918396218518,2026-06-24 04:54:09,532,MTC,158657809134316,401172400504556,404-40-5566-7788,"T Nagar, Chennai"
+919662702895,+919098358416,2026-06-22 00:47:37,554,MOC,158657809134316,401172400504556,404-45-2233-4455,"Koramangala, Bengaluru"
+919662702895,+916969379237,2026-06-27 13:18:05,65,SMS-O,158657809134316,401172400504556,404-45-2233-4455,"Koramangala, Bengaluru"
+919662702895,+917408240084,2026-06-10 04:01:18,768,SMS-O,158657809134316,401172400504556,404-20-1122-3344,"Andheri-E, Mumbai"
+919662702895,+916969379237,2026-06-28 02:35:28,348,SMS-O,158657809134316,401172400504556,404-31-4455-6677,"Salt Lake, Kolkata"
+919662702895,+916433218196,2026-06-10 17:26:11,604,MOC,158657809134316,401172400504556,404-31-4455-6677,"Salt Lake, Kolkata"
+916969379237,+918936183242,2026-06-24 08:37:11,550,SMS-O,640909743953394,402104709521456,404-40-5566-7788,"T Nagar, Chennai"
+916969379237,+919258815371,2026-06-08 16:45:07,625,MOC,640909743953394,402104709521456,404-31-4455-6677,"Salt Lake, Kolkata"
+916969379237,+919506068536,2026-06-01 17:09:03,617,MTC,640909743953394,402104709521456,404-10-3344-5566,"Connaught Place, Delhi"
+916969379237,+919506068536,2026-06-12 00:21:55,200,MOC,640909743953394,402104709521456,404-31-4455-6677,"Salt Lake, Kolkata"
+916969379237,+919098358416,2026-06-23 10:04:00,730,MOC,640909743953394,402104709521456,404-10-3344-5566,"Connaught Place, Delhi"
+916969379237,+916841241182,2026-06-20 03:08:25,326,MOC,640909743953394,402104709521456,404-40-5566-7788,"T Nagar, Chennai"
