Calling Party Number,Called Party Number,Call Date,Duration (sec),Call Type,IMEI,IMSI,Cell ID,Tower Location
+919270482814,+918989413435,2026-06-24 15:21:54,200,MTC,834657871331509,408393010310518,404-20-1122-3344,"Andheri-E, Mumbai"
+919270482814,+917046537556,2026-06-21 03:55:52,306,MTC,834657871331509,408393010310518,404-40-5566-7788,"T Nagar, Chennai"
+919270482814,+916969379237,2026-06-03 05:42:01,807,SMS-O,834657871331509,408393010310518,404-45-2233-4455,"Koramangala, Bengaluru"
+919270482814,+916606071596,2026-06-30 10:18:44,305,MOC,834657871331509,408393010310518,404-31-4455-6677,"Salt Lake, Kolkata"
+919270482814,+917408240084,2026-06-13 15:23:21,335,MTC,834657871331509,408393010310518,404-20-1122-3344,"Andheri-E, Mumbai"
+919270482814,+918680715451,2026-06-24 10:20:08,268,SMS-O,834657871331509,408393010310518,404-10-3344-5566,"Connaught Place, Delhi"
+919270482814,+919258815371,2026-06-14 10:08:26,23,MTC,834657871331509,408393010310518,404-31-4455-6677,"Salt Lake, Kolkata"
+919376311656,+919098358416,2026-06-23 13:01:49,498,MOC,317810801326773,406026064746872,404-40-5566-7788,"T Nagar, Chennai"
+919376311656,+918936183242,2026-06-03 21:31:02,895,MTC,317810801326773,406026064746872,404-45-2233-4455,"Koramangala, Bengaluru"
+919376311656,+918345581223,2026-06-23 06:41:14,581,MTC,317810801326773,406026064746872,404-45-2233-4455,"Koramangala, Bengaluru"
+919376311656,+919434873471,2026-06-06 17:09:30,430,MTC,317810801326773,406026064746872,404-20-1122-3344,"Andheri-E, Mumbai"
+919376311656,+918998569847,2026-06-22 09:18:26,164,MTC,317810801326773,406026064746872,404-10-3344-5566,"Connaught Place, Delhi"
+918009788208,+919270482814,2026-06-29 00:17:59,525,MOC,998543534624751,400799118384251,404-10-3344-5566,"Connaught Place, Delhi"
+918009788208,+917164752553,2026-06-11 23:35:01,676,MOC,998543534624751,400799118384251,404-20-1122-3344,"Andheri-E, Mumbai"
+918009788208,+917164752553,2026-06-02 14:53:17,222,MOC,998543534624751,400799118384251,404-10-3344-5566,"Connaught Place, Delhi"
+918009788208,+919662702895,2026-06-13 20:24:01,357,SMS-O,998543534624751,400799118384251,404-10-3344-5566,"Connaught Place, Delhi"
+918009788208,+916606071596,2026-06-12 10:58:25,722,SMS-O,998543534624751,400799118384251,404-31-4455-6677,"Salt Lake, Kolkata"
+918009788208,+919662702895,2026-06-17 11:39:38,784,MTC,998543534624751,400799118384251,404-45-2233-4455,"Koramangala, Bengaluru"
+918009788208,+918998569847,2026-06-25 04:34:59,676,MOC,998543534624751,400799118384251,404-40-5566-7788,"T Nagar, Chennai"
+918009788208,+918345581223,2026-06-09 22:49:10,804,MOC,998543534624751,400799118384251,404-10-3344-5566,"Connaught Place, Delhi"
+918009788208,+919564823662,2026-06-25 10:26:28,647,MOC,998543534624751,400799118384251,404-45-2233-4455,"Koramangala, Bengaluru"
+918009788208,+916473799650,2026-06-29 11:07:26,54,MTC,998543534624751,400799118384251,404-10-3344-5566,"Connaught Place, Delhi"
+916841241182,+919394731217,2026-06-15 17:02:29,411,MTC,427868011280598,402620450533158,404-31-4455-6677,"Salt Lake, Kolkata"
+916841241182,+917293183933,2026-06-18 01:55:02,402,MOC,427868011280598,402620450533158,404-40-5566-7788,"T Nagar, Chennai"
+916841241182,+919564823662,2026-06-15 11:07:15,38,MOC,427868011280598,402620450533158,404-20-1122-3344,"Andheri-E, Mumbai"
+916841241182,+918998569847,2026-06-24 08:53:40,579,SMS-O,427868011280598,402620450533158,404-20-1122-3344,"Andheri-E, Mumbai"
+916841241182,+918680715451,2026-06-02 12:29:14,338,MOC,427868011280598,402620450533158,404-31-4455-6677,"Salt Lake, Kolkata"
+916841241182,+919394731217,2026-06-03 20:40:37,102,MTC,427868011280598,402620450533158,404-10-3344-5566,"Connaught Place, Delhi"
+916841241182,+919394731217,2026-06-02 02:50:03,36,MOC,427868011280598,402620450533158,404-31-4455-6677,"Salt Lake, Kolkata"
+916841241182,+918396218518,2026-06-22 09:52:16,237,SMS-O,427868011280598,402620450533158,404-40-5566-7788,"T Nagar, Chennai"
+916841241182,+918009788208,2026-06-06 22:55:13,261,MOC,427868011280598,402620450533158,404-31-4455-6677,"Salt Lake, Kolkata"
+916841241182,+918317139005,2026-06-29 04:36:12,619,MOC,427868011280598,402620450533158,404-10-3344-5566,"Connaught Place, Delhi"
+916841241182,+918345581223,2026-06-07 23:56:16,662,MOC,427868011280598,402620450533158,404-31-4455-6677,"Salt Lake, Kolkata"
+918634216073,+919376311656,2026-06-11 16:57:27,279,MOC,850142940196556,409816934060883,404-45-2233-4455,"Koramangala, Bengaluru"
+918634216073,+919258815371,2026-06-06 11:16:33,483,SMS-O,850142940196556,409816934060883,404-45-2233-4455,"Koramangala, Bengaluru"
+918634216073,+917474517123,2026-06-05 19:22:47,146,MOC,850142940196556,409816934060883,404-40-5566-7788,"T Nagar, Chennai"
+918634216073,+919098358416,2026-06-26 03:43:44,169,MOC,850142940196556,409816934060883,404-20-1122-3344,"Andheri-E, Mumbai"
+918634216073,+919394731217,2026-06-19 16:01:20,801,SMS-O,850142940196556,409816934060883,404-10-3344-5566,"Connaught Place, Delhi"
+918634216073,+917046537556,2026-06-20 18:15:50,671,SMS-O,850142940196556,409816934060883,404-31-4455-6677,"Salt Lake, Kolkata"
+918634216073,+918998569847,2026-06-02 21:49:43,404,MTC,850142940196556,409816934060883,404-10-3344-5566,"Connaught Place, Delhi"
+918634216073,+918511544796,2026-06-23 14:19:24,517,SMS-O,850142940196556,409816934060883,404-31-4455-6677,"Salt Lake, Kolkata"
+918634216073,+918396218518,2026-06-21 03:42:59,717,MOC,850142940196556,409816934060883,404-20-1122-3344,"Andheri-E, Mumbai"
+918634216073,+916969379237,2026-06-14 16:58:30,420,MOC,850142940196556,409816934060883,404-10-3344-5566,"Connaught Place, Delhi"
+918634216073,+916433218196,2026-06-29 05:51:52,292,MOC,850142940196556,409816934060883,404-10-3344-5566,"Connaught Place, Delhi"
+918634216073,+916841241182,2026-06-22 10:07:40,197,MOC,850142940196556,409816934060883,404-10-3344-5566,"Connaught Place, Delhi"
+918634216073,+918511544796,2026-06-07 02:22:04,664,SMS-O,850142940196556,409816934060883,404-40-5566-7788,"T Nagar, Chennai"
+919564823662,+918634216073,2026-06-04 00:18:33,132,SMS-O,791769367632016,403287083172788,404-45-2233-4455,"Koramangala, Bengaluru"
+919564823662,+916606071596,2026-06-04 08:58:16,138,MOC,791769367632016,403287083172788,404-31-4455-6677,"Salt Lake, Kolkata"
+919564823662,+918225358414,2026-06-04 09:58:50,427,MOC,791769367632016,403287083172788,404-40-5566-7788,"T Nagar, Chennai"
+919564823662,+918225358414,2026-06-09 22:29:31,380,MTC,791769367632016,403287083172788,404-40-5566-7788,"T Nagar, Chennai"
+919564823662,+918936183242,2026-06-29 05:58:30,765,SMS-O,791769367632016,403287083172788,404-20-1122-3344,"Andheri-E, Mumbai"
+919564823662,+918680715451,2026-06-24 13:27:33,269,SMS-O,791769367632016,403287083172788,404-45-2233-4455,"Koramangala, Bengaluru"
+919564823662,+918989413435,2026-06-10 22:58:17,124,MOC,791769367632016,403287083172788,404-20-1122-3344,"Andheri-E, Mumbai"
+919434873471,+918680715451,2026-06-05 07:12:33,132,MOC,967054668893734,406706562729806,404-10-3344-5566,"Connaught Place, Delhi"
+919434873471,+919394731217,2026-06-07 12:22:29,248,MTC,967054668893734,406706562729806,404-20-1122-3344,"Andheri-E, Mumbai"
+919434873471,+919258815371,2026-06-06 14:43:36,354,MTC,967054668893734,406706562729806,404-40-5566-7788,"T Nagar, Chennai"
+919434873471,+919662702895,2026-06-18 16:54:38,736,SMS-O,967054668893734,406706562729806,404-45-2233-4455,"Koramangala, Bengaluru"
+919434873471,+918989413435,2026-06-21 04:42:46,544,MOC,967054668893734,406706562729806,404-40-5566-7788,"T Nagar, Chennai"
+919434873471,+916433218196,2026-06-13 00:02:29,599,MTC,967054668893734,406706562729806,404-45-2233-4455,"Koramangala, Bengaluru"
+919434873471,+918989413435,2026-06-17 23:16:51,401,SMS-O,967054668893734,406706562729806,404-10-3344-5566,"Connaught Place, Delhi"
+919434873471,+916606071596,2026-06-03 08:54:38,584,MTC,967054668893734,406706562729806,404-40-5566-7788,"T Nagar, Chennai"
+919434873471,+919506068536,2026-06-10 01:35:43,272,SMS-O,967054668893734,406706562729806,404-31-4455-6677,"Salt Lake, Kolkata"
+919434873471,+918634216073,2026-06-15 16:02:25,90,MOC,967054668893734,406706562729806,404-20-1122-3344,"Andheri-E, Mumbai"
+919434873471,+918634216073,2026-06-02 08:13:30,481,SMS-O,967054668893734,406706562729806,404-45-2233-4455,"Koramangala, Bengaluru"
+919434873471,+918317139005,2026-06-13 23:10:53,156,MTC,967054668893734,406706562729806,404-10-3344-5566,"Connaught Place, Delhi"
+919434873471,+916433218196,2026-06-12 09:19:53,30,MTC,967054668893734,406706562729806,404-31-4455-6677,"Salt Lake, Kolkata"
+918345581223,+918680715451,2026-06-04 01:00:51,213,MOC,967054668893734,406706562729806,404-31-4455-6677,"Salt Lake, Kolkata"
+918345581223,+917293183933,2026-06-18 03:08:50,203,MOC,967054668893734,406706562729806,404-10-3344-5566,"Connaught Place, Delhi"
+918345581223,+918998569847,2026-06-29 09:30:27,185,MOC,967054668893734,406706562729806,404-31-4455-6677,"Salt Lake, Kolkata"
+918345581223,+918396218518,2026-06-11 05:14:28,249,MOC,967054668893734,406706562729806,404-10-3344-5566,"Connaught Place, Delhi"
+918345581223,+917164752553,2026-06-10 22:40:44,24,MOC,967054668893734,406706562729806,404-20-1122-3344,"Andheri-E, Mumbai"
+918345581223,+916054119986,2026-06-19 14:26:01,244,MTC,967054668893734,406706562729806,404-31-4455-6677,"Salt Lake, Kolkata"
+918345581223,+917141888059,2026-06-19 15:26:08,631,SMS-O,967054668893734,406706562729806,404-31-4455-6677,"Salt Lake, Kolkata"
+918345581223,+916606071596,2026-06-22 14:31:22,275,MTC,967054668893734,406706562729806,404-45-2233-4455,"Koramangala, Bengaluru"
+918345581223,+918511544796,2026-06-26 20:53:50,162,MTC,967054668893734,406706562729806,404-40-5566-7788,"T Nagar, Chennai"
+918345581223,+919662702895,2026-06-10 21:04:34,163,MOC,967054668893734,406706562729806,404-31-4455-6677,"Salt Lake, Kolkata"
+918345581223,+919394731217,2026-06-14 15:40:15,846,MOC,967054668893734,406706562729806,404-45-2233-4455,"Koramangala, Bengaluru"
+918345581223,+917046537556,2026-06-19 06:10:55,372,SMS-O,967054668893734,406706562729806,404-40-5566-7788,"T Nagar, Chennai"
+917046537556,+918634216073,2026-06-22 18:32:11,180,MOC,319314919058651,408506716572628,404-45-2233-4455,"Koramangala, Bengaluru"
+917046537556,+916969379237,2026-06-10 02:51:33,444,MOC,319314919058651,408506716572628,404-31-4455-6677,"Salt Lake, Kolkata"
+917046537556,+918511544796,2026-06-03 15:22:38,394,MTC,319314919058651,408506716572628,404-45-2233-4455,"Koramangala, Bengaluru"
+917046537556,+916244550229,2026-06-04 03:15:12,183,MOC,319314919058651,408506716572628,404-31-4455-6677,"Salt Lake, Kolkata"
+917046537556,+918225358414,2026-06-29 20:01:30,610,MOC,319314919058651,408506716572628,404-40-5566-7788,"T Nagar, Chennai"
+917046537556,+917293183933,2026-06-10 03:52:50,638,MTC,319314919058651,408506716572628,404-40-5566-7788,"T Nagar, Chennai"
+917046537556,+917474517123,2026-06-08 23:57:25,691,MTC,319314919058651,408506716572628,404-40-5566-7788,"T Nagar, Chennai"
+918641708053,+916969379237,2026-06-03 17:31:51,595,MOC,319314919058651,408506716572628,404-31-4455-6677,"Salt Lake, Kolkata"
+918641708053,+918225358414,2026-06-18 23:44:24,437,SMS-O,319314919058651,408506716572628,404-20-1122-3344,"Andheri-E, Mumbai"
+918641708053,+918511544796,2026-06-19 03:57:57,753,MOC,319314919058651,408506716572628,404-20-1122-3344,"Andheri-E, Mumbai"
+918641708053,+917141888059,2026-06-18 22:55:00,54,MOC,319314919058651,408506716572628,404-31-4455-6677,"Salt Lake, Kolkata"
+918641708053,+919980793597,2026-06-04 06:40:50,864,SMS-O,319314919058651,408506716572628,404-45-2233-4455,"Koramangala, Bengaluru"
+918641708053,+919506068536,2026-06-06 09:36:52,525,SMS-O,319314919058651,408506716572628,404-20-1122-3344,"Andheri-E, Mumbai"
+918641708053,+918998569847,2026-06-21 18:44:19,690,SMS-O,319314919058651,408506716572628,404-45-2233-4455,"Koramangala, Bengaluru"
+918641708053,+918225358414,2026-06-14 04:07:16,90,MOC,319314919058651,408506716572628,404-45-2233-4455,"Koramangala, Bengaluru"
+918641708053,+918009788208,2026-06-27 20:07:05,606,MTC,319314919058651,408506716572628,404-45-2233-4455,"Koramangala, Bengaluru"
+918641708053,+918634216073,2026-06-02 15:36:02,159,MOC,319314919058651,408506716572628,404-40-5566-7788,"T Nagar, Chennai"
+916473799650,+919270482814,2026-06-01 05:10:48,563,SMS-O,367837770143634,409578856855744,404-45-2233-4455,"Koramangala, Bengaluru"
+916473799650,+918998569847,2026-06-12 21:21:51,871,MOC,367837770143634,409578856855744,404-20-1122-3344,"Andheri-E, Mumbai"
+916473799650,+916433218196,2026-06-08 02:47:12,286,SMS-O,367837770143634,409578856855744,404-31-4455-6677,"Salt Lake, Kolkata"
+916473799650,+919270482814,2026-06-10 07:31:07,395,MOC,367837770143634,409578856855744,404-31-4455-6677,"Salt Lake, Kolkata"
+916473799650,+918225358414,2026-06-10 16:39:22,578,MOC,367837770143634,409578856855744,404-45-2233-4455,"Koramangala, Bengaluru"
+916473799650,+918680715451,2026-06-27 03:54:39,326,MOC,367837770143634,409578856855744,404-20-1122-3344,"Andheri-E, Mumbai"
+916473799650,+918998569847,2026-06-09 21:30:34,468,MOC,367837770143634,409578856855744,404-10-3344-5566,"Connaught Place, Delhi"
+916473799650,+919394731217,2026-06-04 10:34:56,830,MOC,367837770143634,409578856855744,404-45-2233-4455,"Koramangala, Bengaluru"
+918989413435,+916841241182,2026-06-28 08:21:40,687,MOC,938677496499091,403341232812067,404-40-5566-7788,"T Nagar, Chennai"
+918989413435,+916969379237,2026-06-22 14:42:34,624,MOC,938677496499091,403341232812067,404-40-5566-7788,"T Nagar, Chennai"
+918989413435,+916841241182,2026-06-19 11:27:15,57,SMS-O,938677496499091,403341232812067,404-10-3344-5566,"Connaught Place, Delhi"
+918989413435,+917293183933,2026-06-30 05:10:00,140,MOC,938677496499091,403341232812067,404-20-1122-3344,"Andheri-E, Mumbai"
+918989413435,+919098358416,2026-06-13 04:36:51,773,MTC,938677496499091,403341232812067,404-20-1122-3344,"Andheri-E, Mumbai"
+918989413435,+919564823662,2026-06-05 06:42:44,719,MOC,938677496499091,403341232812067,404-45-2233-4455,"Koramangala, Bengaluru"
+918989413435,+918225358414,2026-06-12 06:18:48,530,MTC,938677496499091,403341232812067,404-31-4455-6677,"Salt Lake, Kolkata"
+918989413435,+918225358414,2026-06-17 22:42:46,228,MOC,938677496499091,403341232812067,404-45-2233-4455,"Koramangala, Bengaluru"
+917408240084,+918641708053,2026-06-25 09:19:07,729,SMS-O,938677496499091,403341232812067,404-20-1122-3344,"Andheri-E, Mumbai"
+917408240084,+919376311656,2026-06-25 07:20:16,46,SMS-O,938677496499091,403341232812067,404-20-1122-3344,"Andheri-E, Mumbai"
+917408240084,+917474517123,2026-06-16 17:03:02,22,MOC,938677496499091,403341232812067,404-40-5566-7788,"T Nagar, Chennai"
+917408240084,+918680715451,2026-06-30 18:25:35,186,MOC,938677496499091,403341232812067,404-40-5566-7788,"T Nagar, Chennai"
+917408240084,+916841241182,2026-06-04 09:31:35,434,MOC,938677496499091,403341232812067,404-20-1122-3344,"Andheri-E, Mumbai"
+917408240084,+916969379237,2026-06-21 20:30:07,68,MOC,938677496499091,403341232812067,404-20-1122-3344,"Andheri-E, Mumbai"
+917408240084,+918396218518,2026-06-23 18:03:40,287,MOC,938677496499091,403341232812067,404-31-4455-6677,"Salt Lake, Kolkata"
+917408240084,+918634216073,2026-06-08 15:10:30,725,MTC,938677496499091,403341232812067,404-10-3344-5566,"Connaught Place, Delhi"
+917408240084,+918009788208,2026-06-05 05:39:36,88,MOC,938677496499091,403341232812067,404-40-5566-7788,"T Nagar, Chennai"
+917408240084,+918998569847,2026-06-01 22:24:37,264,MOC,938677496499091,403341232812067,404-31-4455-6677,"Salt Lake, Kolkata"
+917408240084,+919258815371,2026-06-19 13:44:31,208,SMS-O,938677496499091,403341232812067,404-20-1122-3344,"Andheri-E, Mumbai"
+917408240084,+918680715451,2026-06-15 07:22:15,81,MOC,938677496499091,403341232812067,404-20-1122-3344,"Andheri-E, Mumbai"
+918936183242,+918009788208,2026-06-21 20:35:43,482,MOC,719065940139904,409027874296717,404-10-3344-5566,"Connaught Place, Delhi"
+918936183242,+917474517123,2026-06-22 04:54:53,836,MOC,719065940139904,409027874296717,404-10-3344-5566,"Connaught Place, Delhi"
+918936183242,+916473799650,2026-06-08 17:08:53,418,MOC,719065940139904,409027874296717,404-31-4455-6677,"Salt Lake, Kolkata"
+918936183242,+919376311656,2026-06-01 20:26:27,521,MOC,719065940139904,409027874296717,404-45-2233-4455,"Koramangala, Bengaluru"
+918936183242,+919376311656,2026-06-26 11:24:19,784,SMS-O,719065940139904,409027874296717,404-45-2233-4455,"Koramangala, Bengaluru"
+918936183242,+918225358414,2026-06-10 00:39:23,319,MOC,719065940139904,409027874296717,404-40-5566-7788,"T Nagar, Chennai"
+918936183242,+918345581223,2026-06-30 10:17:53,553,SMS-O,719065940139904,409027874296717,404-10-3344-5566,"Connaught Place, Delhi"
+918936183242,+918009788208,2026-06-01 20:52:08,664,MOC,719065940139904,409027874296717,404-10-3344-5566,"Connaught Place, Delhi"
+918680715451,+917293183933,2026-06-24 05:44:23,27,SMS-O,826398214658404,404997278755886,404-10-3344-5566,"Connaught Place, Delhi"
+918680715451,+918936183242,2026-06-09 10:30:42,379,MOC,826398214658404,404997278755886,404-45-2233-4455,"Koramangala, Bengaluru"
+918680715451,+918936183242,2026-06-04 11:11:12,767,MTC,826398214658404,404997278755886,404-20-1122-3344,"Andheri-E, Mumbai"
+918680715451,+917141888059,2026-06-10 04:59:00,276,MOC,826398214658404,404997278755886,404-31-4455-6677,"Salt Lake, Kolkata"
+918680715451,+917141888059,2026-06-06 18:42:25,63,SMS-O,826398214658404,404997278755886,404-45-2233-4455,"Koramangala, Bengaluru"
+918680715451,+918009788208,2026-06-21 14:13:16,887,MOC,826398214658404,404997278755886,404-40-5566-7788,"T Nagar, Chennai"
+919808760385,+916244550229,2026-06-09 07:59:58,77,SMS-O,826398214658404,404997278755886,404-45-2233-4455,"Koramangala, Bengaluru"
+919808760385,+917293183933,2026-06-21 04:43:31,218,MOC,826398214658404,404997278755886,404-20-1122-3344,"Andheri-E, Mumbai"
+919808760385,+919506068536,2026-06-29 22:57:58,377,MOC,826398214658404,404997278755886,404-31-4455-6677,"Salt Lake, Kolkata"
+919808760385,+918009788208,2026-06-05 21:45:03,709,MTC,826398214658404,404997278755886,404-31-4455-6677,"Salt Lake, Kolkata"
+919808760385,+916969379237,2026-06-25 21:25:13,154,MOC,826398214658404,404997278755886,404-31-4455-6677,"Salt Lake, Kolkata"
+919808760385,+918345581223,2026-06-21 14:40:34,175,MOC,826398214658404,404997278755886,404-10-3344-5566,"Connaught Place, Delhi"
+919808760385,+918936183242,2026-06-09 02:47:41,284,MOC,826398214658404,404997278755886,404-45-2233-4455,"Koramangala, Bengaluru"
+919808760385,+918396218518,2026-06-07 08:16:39,586,SMS-O,826398214658404,404997278755886,404-31-4455-6677,"Salt Lake, Kolkata"
+919662702895,+919258815371,2026-06-26 03:23:40,251,MTC,158657809134316,401172400504556,404-20-1122-3344,"Andheri-E, Mumbai"
+919662702895,+917164752553,2026-06-19 02:47:26,145,MTC,158657809134316,401172400504556,404-20-1122-3344,"Andheri-E, Mumbai"
+919662702895,+917046537556,2026-06-09 17:36:08,742,SMS-O,158657809134316,401172400504556,404-45-2233-4455,"Koramangala, Bengaluru"
+919662702895,+916473799650,2026-06-25 04:10:56,892,MOC,158657809134316,401172400504556,404-20-1122-3344,"Andheri-E, Mumbai"
+919662702895,+917408240084,2026-06-02 16:33:49,828,MOC,158657809134316,401172400504556,404-45-2233-4455,"Koramangala, Bengaluru"
+919662702895,+917141888059,2026-06-02 14:17:31,98,MOC,158657809134316,401172400504556,404-40-5566-7788,"T Nagar, Chennai"
+919662702895,+916969379237,2026-06-08 11:23:04,434,MOC,158657809134316,401172400504556,404-40-5566-7788,"T Nagar, Chennai"
+919662702895,+916841241182,2026-06-17 12:43:28,165,MOC,158657809134316,401172400504556,404-31-4455-6677,"Salt Lake, Kolkata"
+919662702895,+918317139005,2026-06-15 03:30:59,315,MOC,158657809134316,401172400504556,404-40-5566-7788,"T Nagar, Chennai"
+919662702895,+918998569847,2026-06-17 00:49:47,145,MTC,158657809134316,401172400504556,404-20-1122-3344,"Andheri-E, Mumbai"
+916969379237,+919270482814,2026-06-14 17:31:07,791,SMS-O,640909743953394,402104709521456,404-10-3344-5566,"Connaught Place, Delhi"
+916969379237,+916433218196,2026-06-16 03:47:17,703,MOC,640909743953394,402104709521456,404-40-5566-7788,"T Nagar, Chennai"
+916969379237,+917141888059,2026-06-27 09:07:01,413,MTC,640909743953394,402104709521456,404-45-2233-4455,"Koramangala, Bengaluru"
+916969379237,+918936183242,2026-06-17 06:48:30,459,MOC,640909743953394,402104709521456,404-40-5566-7788,"T Nagar, Chennai"
+916969379237,+917046537556,2026-06-08 18:38:03,272,MOC,640909743953394,402104709521456,404-45-2233-4455,"Koramangala, Bengaluru"
+916969379237,+919434873471,2026-06-18 17:09:18,481,SMS-O,640909743953394,402104709521456,404-45-2233-4455,"Koramangala, Bengaluru"
+916969379237,+919258815371,2026-06-21 14:15:20,594,MOC,640909743953394,402104709521456,404-45-2233-4455,"Koramangala, Bengaluru"
+916969379237,+919098358416,2026-06-28 21:29:32,145,MOC,640909743953394,402104709521456,404-31-4455-6677,"Salt Lake, Kolkata"
+916969379237,+917141888059,2026-06-09 22:14:36,883,MTC,640909743953394,402104709521456,404-45-2233-4455,"Koramangala, Bengaluru"
+916969379237,+919434873471,2026-06-25 05:06:06,624,MOC,640909743953394,402104709521456,404-45-2233-4455,"Koramangala, Bengaluru"
+917474517123,+918396218518,2026-06-15 12:17:01,598,MTC,047113826758692,406179640537735,404-40-5566-7788,"T Nagar, Chennai"
+917474517123,+919270482814,2026-06-12 04:17:16,72,MOC,047113826758692,406179640537735,404-20-1122-3344,"Andheri-E, Mumbai"
+917474517123,+919662702895,2026-06-17 09:48:51,841,MOC,047113826758692,406179640537735,404-45-2233-4455,"Koramangala, Bengaluru"
+917474517123,+919376311656,2026-06-30 14:16:37,776,MOC,047113826758692,406179640537735,404-31-4455-6677,"Salt Lake, Kolkata"
+917474517123,+919098358416,2026-06-23 06:20:24,275,MTC,047113826758692,406179640537735,404-45-2233-4455,"Koramangala, Bengaluru"
+917474517123,+919564823662,2026-06-01 21:45:07,631,MTC,047113826758692,406179640537735,404-10-3344-5566,"Connaught Place, Delhi"
+917474517123,+918396218518,2026-06-21 02:45:58,656,MOC,047113826758692,406179640537735,404-20-1122-3344,"Andheri-E, Mumbai"
+917474517123,+917293183933,2026-06-11 05:43:29,111,MTC,047113826758692,406179640537735,404-10-3344-5566,"Connaught Place, Delhi"
+917474517123,+918998569847,2026-06-03 13:08:59,91,MOC,047113826758692,406179640537735,404-10-3344-5566,"Connaught Place, Delhi"
+917474517123,+916841241182,2026-06-09 05:12:45,488,SMS-O,047113826758692,406179640537735,404-10-3344-5566,"Connaught Place, Delhi"
+917474517123,+919270482814,2026-06-14 22:48:34,381,MTC,047113826758692,406179640537735,404-10-3344-5566,"Connaught Place, Delhi"
