Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
73545494808,Lajita Chatterjee,+916473799650,07/06/2026 15:30:57,UPI/tara924@punb/Tara Dhar/100000045446,,33199.69,251312.99,100000045446
73545494808,Lajita Chatterjee,+916473799650,07/06/2026 20:08:17,RTGS/Ekbal Garg/100000044435,20427.86,,230885.13,100000044435
73545494808,Lajita Chatterjee,+916473799650,08/06/2026 21:43:19,UPI/hemangini611@utib/Hemangini Lalla/100000044449,27472.2,,203412.93,100000044449
73545494808,Lajita Chatterjee,+916473799650,09/06/2026 01:10:50,UPI/diya301@icic/Diya Rattan/100000045081,,22522.54,225935.47,100000045081
73545494808,Lajita Chatterjee,+916473799650,09/06/2026 10:50:17,RTGS/Daksh Karnik/100000044579,1932.52,,224002.95,100000044579
73545494808,Lajita Chatterjee,+916473799650,09/06/2026 18:36:59,UPI/tripti506@hdfc/Tripti Yadav/100000044862,4438.38,,219564.57,100000044862
73545494808,Lajita Chatterjee,+916473799650,10/06/2026 02:51:04,RTGS/Fariq Kaul/100000043829,41541.68,,178022.89,100000043829
73545494808,Lajita Chatterjee,+916473799650,10/06/2026 11:12:02,NEFT/Liam Koshy/100000044609,,31078.01,209100.9,100000044609
73545494808,Lajita Chatterjee,+916473799650,10/06/2026 16:51:37,RTGS/Gayathri Chaudry/100000046086,13194.31,,195906.59,100000046086
73545494808,Lajita Chatterjee,+916473799650,10/06/2026 17:35:53,NEFT/Isha Kadakia/100000046111,,19593.06,215499.65,100000046111
73545494808,Lajita Chatterjee,+916473799650,10/06/2026 19:40:47,IMPS/Saumya Mall/100000045597,9899.86,,205599.79,100000045597
73545494808,Lajita Chatterjee,+916473799650,10/06/2026 21:04:38,UPI/lajita17@sbin/Lajita Mall/100000045496,45717.28,,159882.51,100000045496
73545494808,Lajita Chatterjee,+916473799650,11/06/2026 17:40:06,NEFT/Ekbal Garg/100000045278,,24437.87,184320.38,100000045278
73545494808,Lajita Chatterjee,+916473799650,12/06/2026 05:58:29,NEFT/Gayathri Chaudry/100000044858,,33137.37,217457.75,100000044858
73545494808,Lajita Chatterjee,+916473799650,12/06/2026 17:46:39,NEFT/Liam Koshy/100000046040,,38129.86,255587.61,100000046040
73545494808,Lajita Chatterjee,+916473799650,14/06/2026 10:15:32,IMPS/Anamika Kanda/100000045014,27014.23,,228573.38,100000045014
73545494808,Lajita Chatterjee,+916473799650,14/06/2026 20:26:32,UPI/udant33@icic/Udant Dewan/100000045156,13041.39,,215531.99,100000045156
73545494808,Lajita Chatterjee,+916473799650,15/06/2026 06:25:59,IMPS/Nihal Shere/100000045819,18556.47,,196975.52,100000045819
73545494808,Lajita Chatterjee,+916473799650,17/06/2026 01:22:48,UPI/rushil134@icic/Rushil Saini/100000044292,29239.62,,167735.9,100000044292
73545494808,Lajita Chatterjee,+916473799650,17/06/2026 03:26:34,UPI/ekbal604@utib/Ekbal Garg/100000045577,26826.48,,140909.42,100000045577
73545494808,Lajita Chatterjee,+916473799650,18/06/2026 08:21:43,UPI/chakradev257@icic/Chakradev Kari/100000043902,,9007.49,149916.91,100000043902
73545494808,Lajita Chatterjee,+916473799650,18/06/2026 12:06:09,RTGS/Isha Kadakia/100000044778,20024.44,,129892.47,100000044778
73545494808,Lajita Chatterjee,+916473799650,18/06/2026 19:33:33,NEFT/Gagan Sami/100000044950,13146.78,,116745.69,100000044950
73545494808,Lajita Chatterjee,+916473799650,18/06/2026 19:53:02,IMPS/Chakradev Kari/100000044734,,25550.56,142296.25,100000044734
73545494808,Lajita Chatterjee,+916473799650,19/06/2026 18:17:09,RTGS/Liam Koshy/100000044079,8300.07,,133996.18,100000044079
73545494808,Lajita Chatterjee,+916473799650,21/06/2026 18:12:22,RTGS/Gayathri Chaudry/100000043825,732.99,,133263.19,100000043825
73545494808,Lajita Chatterjee,+916473799650,22/06/2026 16:57:16,UPI/ayushman474@utib/Ayushman Chander/100000045753,31018.51,,102244.68,100000045753
73545494808,Lajita Chatterjee,+916473799650,23/06/2026 05:12:50,IMPS/Ayushman Chander/100000045374,,41874.86,144119.54,100000045374
73545494808,Lajita Chatterjee,+916473799650,23/06/2026 23:29:52,RTGS/Anamika Kanda/100000043613,,44581.13,188700.67,100000043613
73545494808,Lajita Chatterjee,+916473799650,24/06/2026 06:38:33,NEFT/Aryan Maharaj/100000045823,47956.07,,140744.6,100000045823
73545494808,Lajita Chatterjee,+916473799650,24/06/2026 18:16:11,NEFT/Isha Kadakia/100000045476,,23417.44,164162.04,100000045476
73545494808,Lajita Chatterjee,+916473799650,24/06/2026 22:28:12,IMPS/Hemangini Lalla/100000044368,22086.47,,142075.57,100000044368
73545494808,Lajita Chatterjee,+916473799650,25/06/2026 04:04:13,UPI/daksh631@icic/Daksh Karnik/100000044771,,30907.39,172982.96,100000044771
73545494808,Lajita Chatterjee,+916473799650,25/06/2026 10:22:42,NEFT/Liam Koshy/100000043929,,25159.06,198142.02,100000043929
73545494808,Lajita Chatterjee,+916473799650,25/06/2026 13:52:00,IMPS/Lajita Mall/100000045978,,48025.31,246167.33,100000045978
73545494808,Lajita Chatterjee,+916473799650,25/06/2026 21:58:12,RTGS/Kritika Brar/100000044703,9058.16,,237109.17,100000044703
73545494808,Lajita Chatterjee,+916473799650,27/06/2026 01:42:42,NEFT/Gagan Sami/100000044533,35541.89,,201567.28,100000044533
73545494808,Lajita Chatterjee,+916473799650,27/06/2026 09:45:53,NEFT/Daksh Karnik/100000044544,19743.28,,181824.0,100000044544
73545494808,Lajita Chatterjee,+916473799650,27/06/2026 10:35:38,NEFT/Nihal Shere/100000045186,,34747.54,216571.54,100000045186
73545494808,Lajita Chatterjee,+916473799650,27/06/2026 22:00:59,UPI/kritika468@hdfc/Kritika Brar/100000043578,1191.95,,215379.59,100000043578
73545494808,Lajita Chatterjee,+916473799650,28/06/2026 09:20:00,IMPS/Rushil Saini/100000045296,,12048.55,227428.14,100000045296
73545494808,Lajita Chatterjee,+916473799650,28/06/2026 17:46:44,UPI/saumya696@utib/Saumya Mall/100000045660,,15819.42,243247.56,100000045660
73545494808,Lajita Chatterjee,+916473799650,29/06/2026 01:00:58,RTGS/Dominic Kakar/100000043469,34791.74,,208455.82,100000043469
73545494808,Lajita Chatterjee,+916473799650,29/06/2026 23:34:52,UPI/ekbal604@utib/Ekbal Garg/100000043669,34754.02,,173701.8,100000043669
73545494808,Lajita Chatterjee,+916473799650,30/06/2026 17:17:14,NEFT/Anamika Kanda/100000043508,22288.43,,151413.37,100000043508
