Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
71094777520471,Hemangini Lalla,+918989413435,13/06/2026 12:50:24,UPI/nathaniel251@sbin/Nathaniel Sami/100000048804,35125.62,,77854.17,100000048804
71094777520471,Hemangini Lalla,+918989413435,13/06/2026 12:51:14,RTGS/Saumya Mall/100000046472,,34521.0,112375.17,100000046472
71094777520471,Hemangini Lalla,+918989413435,14/06/2026 00:47:41,NEFT/Dominic Kakar/100000047079,,40054.11,152429.28,100000047079
71094777520471,Hemangini Lalla,+918989413435,14/06/2026 04:54:45,IMPS/Nihal Shere/100000047166,,4922.47,157351.75,100000047166
71094777520471,Hemangini Lalla,+918989413435,14/06/2026 08:53:28,NEFT/Nihal Shere/100000047023,,34484.92,191836.67,100000047023
71094777520471,Hemangini Lalla,+918989413435,15/06/2026 21:58:04,UPI/liam321@utib/Liam Koshy/100000047127,,4934.73,196771.4,100000047127
71094777520471,Hemangini Lalla,+918989413435,16/06/2026 16:24:47,IMPS/Fariq Kaul/100000048259,,38355.7,235127.1,100000048259
71094777520471,Hemangini Lalla,+918989413435,17/06/2026 02:10:50,RTGS/Viraj Tiwari/100000048591,35166.8,,199960.3,100000048591
71094777520471,Hemangini Lalla,+918989413435,18/06/2026 02:39:45,NEFT/Liam Koshy/100000046708,,22210.87,222171.17,100000046708
71094777520471,Hemangini Lalla,+918989413435,18/06/2026 10:04:06,IMPS/Aryan Maharaj/100000047848,36060.06,,186111.11,100000047848
71094777520471,Hemangini Lalla,+918989413435,18/06/2026 20:40:59,NEFT/Dominic Kakar/100000046258,42426.39,,143684.72,100000046258
71094777520471,Hemangini Lalla,+918989413435,19/06/2026 22:08:48,RTGS/Gagan Sami/100000047771,,12446.18,156130.9,100000047771
71094777520471,Hemangini Lalla,+918989413435,20/06/2026 03:05:28,RTGS/Isha Kadakia/100000046840,,12521.06,168651.96,100000046840
71094777520471,Hemangini Lalla,+918989413435,20/06/2026 06:12:44,RTGS/Ayushman Chander/100000048147,23979.41,,144672.55,100000048147
71094777520471,Hemangini Lalla,+918989413435,20/06/2026 12:17:45,NEFT/Viraj Tiwari/100000047371,16235.15,,128437.4,100000047371
71094777520471,Hemangini Lalla,+918989413435,20/06/2026 17:02:53,UPI/daksh631@icic/Daksh Karnik/100000047425,32589.27,,95848.13,100000047425
71094777520471,Hemangini Lalla,+918989413435,20/06/2026 21:47:28,UPI/viraj430@sbin/Viraj Tiwari/100000046391,,39643.01,135491.14,100000046391
71094777520471,Hemangini Lalla,+918989413435,21/06/2026 00:08:27,NEFT/Gayathri Chaudry/100000048391,6437.85,,129053.29,100000048391
71094777520471,Hemangini Lalla,+918989413435,21/06/2026 08:31:30,NEFT/Aryan Maharaj/100000046446,,48617.76,177671.05,100000046446
71094777520471,Hemangini Lalla,+918989413435,21/06/2026 17:24:50,UPI/lajita88@icic/Lajita Chatterjee/100000047795,25509.04,,152162.01,100000047795
71094777520471,Hemangini Lalla,+918989413435,21/06/2026 23:26:25,RTGS/Isha Kadakia/100000048324,5191.6,,146970.41,100000048324
71094777520471,Hemangini Lalla,+918989413435,22/06/2026 00:48:15,RTGS/Anamika Kanda/100000048225,,22833.2,169803.61,100000048225
71094777520471,Hemangini Lalla,+918989413435,22/06/2026 19:07:55,NEFT/Chakradev Kari/100000046604,5074.28,,164729.33,100000046604
71094777520471,Hemangini Lalla,+918989413435,22/06/2026 20:51:38,UPI/gayathri965@icic/Gayathri Chaudry/100000048534,,18461.85,183191.18,100000048534
71094777520471,Hemangini Lalla,+918989413435,23/06/2026 20:42:43,RTGS/Arunima Dugal/100000047276,8249.4,,174941.78,100000047276
71094777520471,Hemangini Lalla,+918989413435,25/06/2026 10:27:22,UPI/lajita17@sbin/Lajita Mall/100000046786,4256.51,,170685.27,100000046786
71094777520471,Hemangini Lalla,+918989413435,25/06/2026 12:08:29,NEFT/Udant Dewan/100000048505,,42029.16,212714.43,100000048505
71094777520471,Hemangini Lalla,+918989413435,25/06/2026 18:58:16,IMPS/Dominic Kakar/100000046306,3961.14,,208753.29,100000046306
71094777520471,Hemangini Lalla,+918989413435,26/06/2026 08:41:48,IMPS/Gayathri Chaudry/100000047588,,20782.89,229536.18,100000047588
71094777520471,Hemangini Lalla,+918989413435,27/06/2026 01:06:35,NEFT/Aryan Maharaj/100000047846,,231.9,229768.08,100000047846
71094777520471,Hemangini Lalla,+918989413435,27/06/2026 06:13:46,NEFT/Lajita Mall/100000048434,42080.96,,187687.12,100000048434
71094777520471,Hemangini Lalla,+918989413435,28/06/2026 03:08:18,UPI/diya596@punb/Diya Rattan/100000046340,,31808.46,219495.58,100000046340
71094777520471,Hemangini Lalla,+918989413435,28/06/2026 10:38:00,NEFT/Lajita Chatterjee/100000047249,,7604.47,227100.05,100000047249
71094777520471,Hemangini Lalla,+918989413435,28/06/2026 14:33:11,RTGS/Diya Rattan/100000048068,,30611.0,257711.05,100000048068
71094777520471,Hemangini Lalla,+918989413435,29/06/2026 01:09:31,NEFT/Kritika Brar/100000047267,,7571.49,265282.54,100000047267
71094777520471,Hemangini Lalla,+918989413435,29/06/2026 04:50:29,UPI/tara924@punb/Tara Dhar/100000046466,43698.62,,221583.92,100000046466
71094777520471,Hemangini Lalla,+918989413435,30/06/2026 08:46:00,IMPS/Anamika Kanda/100000046659,4035.14,,217548.78,100000046659
71094777520471,Hemangini Lalla,+918989413435,30/06/2026 21:53:24,NEFT/Tara Dhar/100000047964,30949.44,,186599.34,100000047964
