Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
05152204727,Daksh Karnik,+919506068536,06/06/2026 22:57:14,NEFT/Dominic Kakar/100000105107,,42412.75,317323.42,100000105107
05152204727,Daksh Karnik,+919506068536,07/06/2026 02:57:39,NEFT/Janaki Handa/100000105495,,4045.45,321368.87,100000105495
05152204727,Daksh Karnik,+919506068536,07/06/2026 16:05:00,NEFT/Lajita Mall/100000107066,30967.86,,290401.01,100000107066
05152204727,Daksh Karnik,+919506068536,07/06/2026 16:24:34,IMPS/Saumya Mall/100000104310,,47430.58,337831.59,100000104310
05152204727,Daksh Karnik,+919506068536,07/06/2026 20:26:20,NEFT/Chakradev Kari/100000106970,,45239.95,383071.54,100000106970
05152204727,Daksh Karnik,+919506068536,08/06/2026 10:09:02,RTGS/Priya Rastogi/100000104344,,21288.47,404360.01,100000104344
05152204727,Daksh Karnik,+919506068536,08/06/2026 10:17:34,NEFT/Nathaniel Sami/100000104736,,10280.35,414640.36,100000104736
05152204727,Daksh Karnik,+919506068536,08/06/2026 16:15:52,IMPS/Janya Gaba/100000105398,19872.45,,394767.91,100000105398
05152204727,Daksh Karnik,+919506068536,09/06/2026 07:00:48,UPI/tripti506@hdfc/Tripti Yadav/100000106363,,13277.68,408045.59,100000106363
05152204727,Daksh Karnik,+919506068536,09/06/2026 08:52:03,IMPS/Isha Kadakia/100000104436,,28417.53,436463.12,100000104436
05152204727,Daksh Karnik,+919506068536,09/06/2026 11:35:05,IMPS/Rushil Saini/100000131553,,760875.0,1197338.12,100000131553
05152204727,Daksh Karnik,+919506068536,09/06/2026 12:13:05,IMPS/Rushil Saini/100000131576,722831.25,,474506.87,100000131576
05152204727,Daksh Karnik,+919506068536,09/06/2026 15:05:05,RTGS/Janaki Handa/100000131670,,551619.36,1026126.23,100000131670
05152204727,Daksh Karnik,+919506068536,09/06/2026 15:20:05,RTGS/Viraj Tiwari/100000131748,535070.78,,491055.45,100000131748
05152204727,Daksh Karnik,+919506068536,09/06/2026 18:35:05,IMPS/Janaki Handa/100000131845,,353766.95,844822.4,100000131845
05152204727,Daksh Karnik,+919506068536,09/06/2026 18:55:05,IMPS/Viraj Tiwari/100000131908,353766.95,,491055.45,100000131908
05152204727,Daksh Karnik,+919506068536,10/06/2026 21:34:16,IMPS/Kritika Brar/100000106707,,35485.82,526541.27,100000106707
05152204727,Daksh Karnik,+919506068536,11/06/2026 09:26:54,RTGS/Janaki Handa/100000107119,,26163.71,552704.98,100000107119
05152204727,Daksh Karnik,+919506068536,12/06/2026 11:22:35,NEFT/Chakradev Kari/100000105115,37777.34,,514927.64,100000105115
05152204727,Daksh Karnik,+919506068536,13/06/2026 01:06:35,IMPS/Dominic Kakar/100000105525,17318.56,,497609.08,100000105525
05152204727,Daksh Karnik,+919506068536,14/06/2026 04:54:03,NEFT/Anamika Kanda/100000106438,47236.65,,450372.43,100000106438
05152204727,Daksh Karnik,+919506068536,14/06/2026 12:00:23,RTGS/Janaki Handa/100000104654,,4267.64,454640.07,100000104654
05152204727,Daksh Karnik,+919506068536,15/06/2026 07:55:59,RTGS/Diya Rattan/100000106481,2568.86,,452071.21,100000106481
05152204727,Daksh Karnik,+919506068536,15/06/2026 09:32:23,NEFT/Anamika Kanda/100000129984,904576.09,,-452504.88,100000129984
05152204727,Daksh Karnik,+919506068536,15/06/2026 23:43:08,UPI/arunima902@sbin/Arunima Dugal/100000104240,16247.74,,-468752.62,100000104240
05152204727,Daksh Karnik,+919506068536,16/06/2026 01:34:49,IMPS/Fariq Kaul/100000106340,24199.53,,-492952.15,100000106340
05152204727,Daksh Karnik,+919506068536,16/06/2026 11:11:45,RTGS/Hemangini Lalla/100000105203,,20369.61,-472582.54,100000105203
05152204727,Daksh Karnik,+919506068536,17/06/2026 12:43:50,NEFT/Gayathri Chaudry/100000106073,,608.72,-471973.82,100000106073
05152204727,Daksh Karnik,+919506068536,17/06/2026 19:08:52,NEFT/Lajita Chatterjee/100000105467,,37911.59,-434062.23,100000105467
05152204727,Daksh Karnik,+919506068536,17/06/2026 19:36:44,IMPS/Aryan Maharaj/100000104756,28111.95,,-462174.18,100000104756
05152204727,Daksh Karnik,+919506068536,18/06/2026 03:53:20,IMPS/Janaki Handa/100000105806,,17039.77,-445134.41,100000105806
05152204727,Daksh Karnik,+919506068536,18/06/2026 04:37:29,NEFT/Gagan Sami/100000106490,,31249.53,-413884.88,100000106490
05152204727,Daksh Karnik,+919506068536,19/06/2026 15:13:18,RTGS/Liam Koshy/100000105682,,2375.17,-411509.71,100000105682
05152204727,Daksh Karnik,+919506068536,20/06/2026 00:29:07,IMPS/Lajita Mall/100000104971,20588.07,,-432097.78,100000104971
05152204727,Daksh Karnik,+919506068536,20/06/2026 05:31:40,RTGS/Hemangini Lalla/100000106834,,26316.07,-405781.71,100000106834
05152204727,Daksh Karnik,+919506068536,20/06/2026 06:46:15,NEFT/Isha Kadakia/100000106141,,31300.07,-374481.64,100000106141
05152204727,Daksh Karnik,+919506068536,20/06/2026 07:42:27,RTGS/Arunima Dugal/100000104381,42585.5,,-417067.14,100000104381
05152204727,Daksh Karnik,+919506068536,20/06/2026 08:36:00,UPI/chakradev675@utib/Chakradev Kari/100000105056,39064.46,,-456131.6,100000105056
05152204727,Daksh Karnik,+919506068536,23/06/2026 02:56:51,IMPS/Lajita Chatterjee/100000105312,36662.75,,-492794.35,100000105312
05152204727,Daksh Karnik,+919506068536,24/06/2026 03:34:08,UPI/nathaniel251@sbin/Nathaniel Sami/100000104876,,19925.04,-472869.31,100000104876
05152204727,Daksh Karnik,+919506068536,24/06/2026 05:09:46,UPI/rushil134@icic/Rushil Saini/100000105137,42513.77,,-515383.08,100000105137
05152204727,Daksh Karnik,+919506068536,24/06/2026 06:02:39,UPI/nihal625@sbin/Nihal Shere/100000105254,8677.91,,-524060.99,100000105254
05152204727,Daksh Karnik,+919506068536,24/06/2026 06:56:34,NEFT/Chakradev Kari/100000105978,31438.86,,-555499.85,100000105978
05152204727,Daksh Karnik,+919506068536,24/06/2026 16:53:24,RTGS/Gagan Sami/100000106520,36137.02,,-591636.87,100000106520
05152204727,Daksh Karnik,+919506068536,24/06/2026 20:51:22,UPI/viraj430@sbin/Viraj Tiwari/100000104248,,9638.0,-581998.87,100000104248
05152204727,Daksh Karnik,+919506068536,25/06/2026 09:39:46,NEFT/Gagan Sami/100000105556,16932.19,,-598931.06,100000105556
05152204727,Daksh Karnik,+919506068536,25/06/2026 19:16:03,IMPS/Arunima Dugal/100000106727,23952.13,,-622883.19,100000106727
05152204727,Daksh Karnik,+919506068536,26/06/2026 19:31:09,RTGS/Gayathri Chaudry/100000105627,4806.09,,-627689.28,100000105627
05152204727,Daksh Karnik,+919506068536,26/06/2026 23:11:58,NEFT/Tara Dhar/100000106154,,18128.36,-609560.92,100000106154
05152204727,Daksh Karnik,+919506068536,28/06/2026 02:45:57,NEFT/Simon Tata/100000104851,3049.95,,-612610.87,100000104851
05152204727,Daksh Karnik,+919506068536,28/06/2026 06:10:27,IMPS/Anamika Kanda/100000107169,,1434.87,-611176.0,100000107169
05152204727,Daksh Karnik,+919506068536,29/06/2026 01:50:18,RTGS/Isha Kadakia/100000105760,,7432.21,-603743.79,100000105760
05152204727,Daksh Karnik,+919506068536,30/06/2026 08:12:43,NEFT/Lajita Mall/100000106249,,25284.35,-578459.44,100000106249
