Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
19283276483503,Udant Dewan,+917164752553,17/06/2026 06:55:25,NEFT/Janaki Handa/100000006486,,14121.53,122762.39,100000006486
19283276483503,Udant Dewan,+917164752553,17/06/2026 17:55:51,IMPS/Rushil Saini/100000006418,,23318.32,146080.71,100000006418
19283276483503,Udant Dewan,+917164752553,17/06/2026 23:07:30,UPI/lajita88@icic/Lajita Chatterjee/100000005326,,10654.78,156735.49,100000005326
19283276483503,Udant Dewan,+917164752553,18/06/2026 15:44:54,NEFT/Kritika Brar/100000005253,,22807.7,179543.19,100000005253
19283276483503,Udant Dewan,+917164752553,19/06/2026 00:32:32,NEFT/Anamika Kanda/100000006011,,9860.81,189404.0,100000006011
19283276483503,Udant Dewan,+917164752553,19/06/2026 07:57:21,IMPS/Diya Rattan/100000004047,,18906.75,208310.75,100000004047
19283276483503,Udant Dewan,+917164752553,19/06/2026 11:18:50,NEFT/Tripti Yadav/100000004410,,35321.99,243632.74,100000004410
19283276483503,Udant Dewan,+917164752553,19/06/2026 16:48:40,RTGS/Viraj Tiwari/100000003898,36606.91,,207025.83,100000003898
19283276483503,Udant Dewan,+917164752553,19/06/2026 18:21:15,NEFT/Dominic Kakar/100000004480,31011.37,,176014.46,100000004480
19283276483503,Udant Dewan,+917164752553,20/06/2026 02:05:01,RTGS/Gayathri Chaudry/100000005000,,29667.4,205681.86,100000005000
19283276483503,Udant Dewan,+917164752553,20/06/2026 10:03:45,NEFT/Tara Dhar/100000005643,,29264.25,234946.11,100000005643
19283276483503,Udant Dewan,+917164752553,20/06/2026 20:17:22,RTGS/Nathaniel Sami/100000003493,19882.12,,215063.99,100000003493
19283276483503,Udant Dewan,+917164752553,20/06/2026 23:10:52,UPI/aryan285@hdfc/Aryan Maharaj/100000005997,,18200.48,233264.47,100000005997
19283276483503,Udant Dewan,+917164752553,21/06/2026 01:36:50,IMPS/Tripti Yadav/100000004220,,3425.04,236689.51,100000004220
19283276483503,Udant Dewan,+917164752553,21/06/2026 14:47:03,UPI/saumya696@utib/Saumya Mall/100000005179,,24698.83,261388.34,100000005179
19283276483503,Udant Dewan,+917164752553,22/06/2026 00:38:41,IMPS/Nathaniel Sami/100000004326,,37879.73,299268.07,100000004326
19283276483503,Udant Dewan,+917164752553,22/06/2026 09:30:49,NEFT/Gagan Sami/100000005430,,11651.4,310919.47,100000005430
19283276483503,Udant Dewan,+917164752553,23/06/2026 12:29:41,NEFT/Fariq Kaul/100000003756,43230.17,,267689.3,100000003756
19283276483503,Udant Dewan,+917164752553,24/06/2026 13:39:49,UPI/viraj430@sbin/Viraj Tiwari/100000006311,,34979.23,302668.53,100000006311
19283276483503,Udant Dewan,+917164752553,24/06/2026 16:13:46,NEFT/Ekbal Garg/100000005686,17622.14,,285046.39,100000005686
19283276483503,Udant Dewan,+917164752553,25/06/2026 06:53:48,NEFT/Kritika Brar/100000005857,,6594.77,291641.16,100000005857
19283276483503,Udant Dewan,+917164752553,25/06/2026 17:03:22,IMPS/Isha Kadakia/100000003989,44786.88,,246854.28,100000003989
19283276483503,Udant Dewan,+917164752553,25/06/2026 17:18:48,IMPS/Hemangini Lalla/100000003497,,26706.06,273560.34,100000003497
19283276483503,Udant Dewan,+917164752553,25/06/2026 23:24:05,NEFT/Ayushman Chander/100000004252,21211.72,,252348.62,100000004252
19283276483503,Udant Dewan,+917164752553,26/06/2026 19:11:13,RTGS/Kritika Brar/100000004612,,11530.37,263878.99,100000004612
19283276483503,Udant Dewan,+917164752553,26/06/2026 21:10:35,UPI/lajita88@icic/Lajita Chatterjee/100000005922,8341.65,,255537.34,100000005922
19283276483503,Udant Dewan,+917164752553,27/06/2026 05:49:50,NEFT/Priya Rastogi/100000003846,,29638.04,285175.38,100000003846
19283276483503,Udant Dewan,+917164752553,28/06/2026 03:12:44,UPI/aryan285@hdfc/Aryan Maharaj/100000005776,45621.94,,239553.44,100000005776
19283276483503,Udant Dewan,+917164752553,28/06/2026 04:40:16,RTGS/Nihal Shere/100000003407,20082.34,,219471.1,100000003407
19283276483503,Udant Dewan,+917164752553,28/06/2026 09:54:30,NEFT/Dominic Kakar/100000006153,,48976.55,268447.65,100000006153
19283276483503,Udant Dewan,+917164752553,28/06/2026 18:09:22,IMPS/Ayushman Chander/100000005493,,49264.51,317712.16,100000005493
19283276483503,Udant Dewan,+917164752553,29/06/2026 14:12:08,RTGS/Chakradev Kari/100000004843,,13297.21,331009.37,100000004843
19283276483503,Udant Dewan,+917164752553,30/06/2026 08:11:49,UPI/nihal625@sbin/Nihal Shere/100000005356,3171.38,,327837.99,100000005356
