Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
433036541458,Saumya Mall,+918634216073,21/06/2026 23:07:44,NEFT/Tara Dhar/100000025280,16847.0,,202064.94,100000025280
433036541458,Saumya Mall,+918634216073,23/06/2026 02:19:27,UPI/udant33@icic/Udant Dewan/100000026000,,49367.69,251432.63,100000026000
433036541458,Saumya Mall,+918634216073,24/06/2026 02:22:50,NEFT/Kritika Brar/100000025587,,32705.71,284138.34,100000025587
433036541458,Saumya Mall,+918634216073,24/06/2026 21:03:25,UPI/viraj430@sbin/Viraj Tiwari/100000026259,2851.74,,281286.6,100000026259
433036541458,Saumya Mall,+918634216073,25/06/2026 11:18:07,RTGS/Lajita Mall/100000024870,19441.53,,261845.07,100000024870
433036541458,Saumya Mall,+918634216073,26/06/2026 08:31:41,UPI/gagan952@sbin/Gagan Sami/100000026162,,1543.46,263388.53,100000026162
433036541458,Saumya Mall,+918634216073,27/06/2026 03:19:21,IMPS/Viraj Tiwari/100000026088,39564.62,,223823.91,100000026088
433036541458,Saumya Mall,+918634216073,27/06/2026 19:01:51,NEFT/Priya Rastogi/100000025149,,35417.57,259241.48,100000025149
433036541458,Saumya Mall,+918634216073,28/06/2026 03:22:59,RTGS/Chakradev Kari/100000025458,42617.06,,216624.42,100000025458
433036541458,Saumya Mall,+918634216073,28/06/2026 18:10:24,RTGS/Janya Gaba/100000024811,,34459.01,251083.43,100000024811
433036541458,Saumya Mall,+918634216073,29/06/2026 04:29:43,NEFT/Dominic Kakar/100000026344,30951.98,,220131.45,100000026344
433036541458,Saumya Mall,+918634216073,29/06/2026 11:27:28,NEFT/Priya Rastogi/100000025957,,49934.74,270066.19,100000025957
433036541458,Saumya Mall,+918634216073,29/06/2026 14:37:29,RTGS/Gayathri Chaudry/100000024827,45939.78,,224126.41,100000024827
433036541458,Saumya Mall,+918634216073,29/06/2026 18:44:34,UPI/lajita17@sbin/Lajita Mall/100000025528,16195.29,,207931.12,100000025528
433036541458,Saumya Mall,+918634216073,30/06/2026 22:01:53,RTGS/Kritika Brar/100000025985,,17906.2,225837.32,100000025985
433036541458,Saumya Mall,+918634216073,30/06/2026 23:49:25,NEFT/Ekbal Garg/100000025507,13545.05,,212292.27,100000025507
