Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
222927065379,Anamika Kanda,+917141888059,09/06/2026 18:46:30,RTGS/Tara Dhar/100000104155,49301.1,,-602108.03,100000104155
222927065379,Anamika Kanda,+917141888059,10/06/2026 07:39:18,UPI/nihal396@sbin/Nihal Shere/100000102167,8884.53,,-610992.56,100000102167
222927065379,Anamika Kanda,+917141888059,10/06/2026 09:50:09,NEFT/Tripti Yadav/100000101911,,49350.02,-561642.54,100000101911
222927065379,Anamika Kanda,+917141888059,10/06/2026 18:11:47,UPI/gagan60@punb/Gagan Sami/100000101317,11877.61,,-573520.15,100000101317
222927065379,Anamika Kanda,+917141888059,11/06/2026 00:43:23,RTGS/Rushil Saini/100000101709,,49355.48,-524164.67,100000101709
222927065379,Anamika Kanda,+917141888059,11/06/2026 01:42:34,IMPS/Diya Rattan/100000103340,,41122.27,-483042.4,100000103340
222927065379,Anamika Kanda,+917141888059,12/06/2026 01:43:59,RTGS/Hemangini Lalla/100000101410,25576.47,,-508618.87,100000101410
222927065379,Anamika Kanda,+917141888059,12/06/2026 02:35:40,IMPS/Saumya Mall/100000103817,23224.04,,-531842.91,100000103817
222927065379,Anamika Kanda,+917141888059,12/06/2026 22:49:03,IMPS/Gayathri Chaudry/100000103825,,43736.26,-488106.65,100000103825
222927065379,Anamika Kanda,+917141888059,13/06/2026 05:42:53,IMPS/Tripti Yadav/100000102704,,27688.86,-460417.79,100000102704
222927065379,Anamika Kanda,+917141888059,13/06/2026 06:52:11,RTGS/Aryan Maharaj/100000104067,439.77,,-460857.56,100000104067
222927065379,Anamika Kanda,+917141888059,14/06/2026 10:40:36,NEFT/Isha Kadakia/100000103725,,2887.19,-457970.37,100000103725
222927065379,Anamika Kanda,+917141888059,14/06/2026 13:08:12,RTGS/Lajita Chatterjee/100000102726,1346.23,,-459316.6,100000102726
222927065379,Anamika Kanda,+917141888059,14/06/2026 21:40:29,IMPS/Rushil Saini/100000103422,27749.69,,-487066.29,100000103422
222927065379,Anamika Kanda,+917141888059,15/06/2026 07:52:23,NEFT/Arunima Dugal/100000129631,,904905.58,417839.29,100000129631
222927065379,Anamika Kanda,+917141888059,15/06/2026 08:12:23,NEFT/Rushil Saini/100000129688,,937670.12,1355509.41,100000129688
222927065379,Anamika Kanda,+917141888059,15/06/2026 08:32:23,NEFT/Ekbal Garg/100000129784,,959285.77,2314795.18,100000129784
222927065379,Anamika Kanda,+917141888059,15/06/2026 08:52:23,NEFT/Arunima Dugal/100000129821,,966537.69,3281332.87,100000129821
222927065379,Anamika Kanda,+917141888059,15/06/2026 09:12:23,NEFT/Dominic Kakar/100000129891,,950221.57,4231554.44,100000129891
222927065379,Anamika Kanda,+917141888059,15/06/2026 09:32:23,NEFT/Daksh Karnik/100000129984,,904576.09,5136130.53,100000129984
222927065379,Anamika Kanda,+917141888059,15/06/2026 09:52:23,NEFT/Nathaniel Sami/100000130078,,911155.39,6047285.92,100000130078
222927065379,Anamika Kanda,+917141888059,15/06/2026 11:46:13,UPI/udant33@icic/Udant Dewan/100000103907,46302.19,,6000983.73,100000103907
222927065379,Anamika Kanda,+917141888059,15/06/2026 14:07:23,RTGS/Fariq Kaul/100000130213,,705889.05,6706872.78,100000130213
222927065379,Anamika Kanda,+917141888059,15/06/2026 14:22:23,RTGS/Ekbal Garg/100000130292,684712.38,,6022160.4,100000130292
222927065379,Anamika Kanda,+917141888059,15/06/2026 17:36:36,UPI/udant33@icic/Udant Dewan/100000103587,35362.11,,5986798.29,100000103587
222927065379,Anamika Kanda,+917141888059,15/06/2026 17:52:23,IMPS/Ekbal Garg/100000130446,479969.48,,5506828.81,100000130446
222927065379,Anamika Kanda,+917141888059,15/06/2026 18:32:23,IMPS/Saumya Mall/100000130526,,479969.48,5986798.29,100000130526
222927065379,Anamika Kanda,+917141888059,16/06/2026 02:05:17,NEFT/Kritika Brar/100000101579,38317.78,,5948480.51,100000101579
222927065379,Anamika Kanda,+917141888059,16/06/2026 03:52:25,NEFT/Nihal Shere/100000103495,25041.01,,5923439.5,100000103495
222927065379,Anamika Kanda,+917141888059,16/06/2026 18:07:42,RTGS/Arunima Dugal/100000103691,,18517.88,5941957.38,100000103691
222927065379,Anamika Kanda,+917141888059,17/06/2026 17:45:02,NEFT/Gagan Sami/100000101985,46951.71,,5895005.67,100000101985
222927065379,Anamika Kanda,+917141888059,18/06/2026 03:05:45,UPI/simon125@utib/Simon Tata/100000102404,31171.87,,5863833.8,100000102404
222927065379,Anamika Kanda,+917141888059,18/06/2026 21:42:17,RTGS/Janaki Handa/100000102202,44401.67,,5819432.13,100000102202
222927065379,Anamika Kanda,+917141888059,20/06/2026 01:56:57,RTGS/Kritika Brar/100000104197,,17367.97,5836800.1,100000104197
222927065379,Anamika Kanda,+917141888059,20/06/2026 17:28:41,UPI/janaki408@utib/Janaki Handa/100000102833,,42785.28,5879585.38,100000102833
222927065379,Anamika Kanda,+917141888059,21/06/2026 01:56:42,NEFT/Rushil Saini/100000103109,,8192.59,5887777.97,100000103109
222927065379,Anamika Kanda,+917141888059,21/06/2026 13:00:13,RTGS/Chakradev Kari/100000102665,18892.2,,5868885.77,100000102665
222927065379,Anamika Kanda,+917141888059,22/06/2026 17:04:52,NEFT/Arunima Dugal/100000102820,5074.31,,5863811.46,100000102820
222927065379,Anamika Kanda,+917141888059,22/06/2026 22:18:16,NEFT/Lajita Chatterjee/100000101841,39479.3,,5824332.16,100000101841
222927065379,Anamika Kanda,+917141888059,22/06/2026 22:36:07,UPI/udant763@icic/Udant Dewan/100000102472,,48161.87,5872494.03,100000102472
222927065379,Anamika Kanda,+917141888059,23/06/2026 04:13:41,NEFT/Lajita Chatterjee/100000103585,,11300.65,5883794.68,100000103585
222927065379,Anamika Kanda,+917141888059,23/06/2026 12:40:48,UPI/lajita88@icic/Lajita Chatterjee/100000103993,,21997.44,5905792.12,100000103993
222927065379,Anamika Kanda,+917141888059,24/06/2026 00:11:20,UPI/chakradev675@utib/Chakradev Kari/100000103201,,18549.93,5924342.05,100000103201
222927065379,Anamika Kanda,+917141888059,25/06/2026 01:22:06,UPI/tripti506@hdfc/Tripti Yadav/100000103593,28484.29,,5895857.76,100000103593
222927065379,Anamika Kanda,+917141888059,25/06/2026 02:39:44,UPI/dominic147@utib/Dominic Kakar/100000103640,13257.63,,5882600.13,100000103640
222927065379,Anamika Kanda,+917141888059,25/06/2026 22:10:22,UPI/saumya696@utib/Saumya Mall/100000102541,,11031.81,5893631.94,100000102541
222927065379,Anamika Kanda,+917141888059,26/06/2026 13:36:17,NEFT/Simon Tata/100000103301,27829.97,,5865801.97,100000103301
222927065379,Anamika Kanda,+917141888059,26/06/2026 18:22:25,UPI/simon125@utib/Simon Tata/100000103042,,16618.9,5882420.87,100000103042
222927065379,Anamika Kanda,+917141888059,27/06/2026 04:57:44,IMPS/Dominic Kakar/100000103233,,24406.89,5906827.76,100000103233
222927065379,Anamika Kanda,+917141888059,29/06/2026 17:00:41,RTGS/Simon Tata/100000103525,47565.94,,5859261.82,100000103525
222927065379,Anamika Kanda,+917141888059,29/06/2026 18:02:19,IMPS/Lajita Chatterjee/100000103017,8649.53,,5850612.29,100000103017
222927065379,Anamika Kanda,+917141888059,30/06/2026 12:33:34,NEFT/Arunima Dugal/100000103006,6928.09,,5843684.2,100000103006
