Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
367136959440,Chakradev Kari,+916969379237,21/06/2026 01:39:39,UPI/kritika468@hdfc/Kritika Brar/100000066262,31992.33,,-593146.64,100000066262
367136959440,Chakradev Kari,+916969379237,21/06/2026 01:53:29,RTGS/Anamika Kanda/100000068477,18800.27,,-611946.91,100000068477
367136959440,Chakradev Kari,+916969379237,21/06/2026 07:33:40,IMPS/Aryan Maharaj/100000068528,,1955.99,-609990.92,100000068528
367136959440,Chakradev Kari,+916969379237,21/06/2026 11:02:42,RTGS/Ayushman Chander/100000068996,29251.53,,-639242.45,100000068996
367136959440,Chakradev Kari,+916969379237,22/06/2026 09:37:53,NEFT/Saumya Mall/100000066795,35466.28,,-674708.73,100000066795
367136959440,Chakradev Kari,+916969379237,22/06/2026 16:53:10,UPI/daksh631@icic/Daksh Karnik/100000068366,28298.11,,-703006.84,100000068366
367136959440,Chakradev Kari,+916969379237,24/06/2026 01:16:52,IMPS/Arunima Dugal/100000068946,2586.25,,-705593.09,100000068946
367136959440,Chakradev Kari,+916969379237,25/06/2026 04:22:10,NEFT/Janaki Handa/100000066562,,8485.55,-697107.54,100000066562
367136959440,Chakradev Kari,+916969379237,25/06/2026 07:15:20,UPI/viraj430@sbin/Viraj Tiwari/100000066759,44795.45,,-741902.99,100000066759
367136959440,Chakradev Kari,+916969379237,25/06/2026 15:02:07,UPI/udant763@icic/Udant Dewan/100000066674,,12573.83,-729329.16,100000066674
367136959440,Chakradev Kari,+916969379237,27/06/2026 00:14:03,UPI/rushil134@icic/Rushil Saini/100000068074,11409.56,,-740738.72,100000068074
367136959440,Chakradev Kari,+916969379237,27/06/2026 01:52:48,IMPS/Anamika Kanda/100000069000,,44846.3,-695892.42,100000069000
367136959440,Chakradev Kari,+916969379237,27/06/2026 03:29:04,UPI/dominic147@utib/Dominic Kakar/100000069067,21895.97,,-717788.39,100000069067
367136959440,Chakradev Kari,+916969379237,27/06/2026 11:14:42,NEFT/Nathaniel Sami/100000068474,12789.8,,-730578.19,100000068474
367136959440,Chakradev Kari,+916969379237,28/06/2026 08:55:22,RTGS/Lajita Mall/100000068585,,1434.59,-729143.6,100000068585
367136959440,Chakradev Kari,+916969379237,28/06/2026 09:07:48,UPI/tripti506@hdfc/Tripti Yadav/100000067757,,18100.86,-711042.74,100000067757
367136959440,Chakradev Kari,+916969379237,28/06/2026 11:51:03,NEFT/Gayathri Chaudry/100000068541,17714.38,,-728757.12,100000068541
367136959440,Chakradev Kari,+916969379237,28/06/2026 20:13:47,NEFT/Ayushman Chander/100000068387,,15104.37,-713652.75,100000068387
367136959440,Chakradev Kari,+916969379237,29/06/2026 06:29:18,RTGS/Liam Koshy/100000068468,2239.35,,-715892.1,100000068468
367136959440,Chakradev Kari,+916969379237,29/06/2026 13:02:47,RTGS/Gagan Sami/100000068567,1088.26,,-716980.36,100000068567
367136959440,Chakradev Kari,+916969379237,29/06/2026 23:00:00,NEFT/Lajita Mall/100000067948,,35180.93,-681799.43,100000067948
367136959440,Chakradev Kari,+916969379237,30/06/2026 02:38:47,RTGS/Rushil Saini/100000068853,34483.05,,-716282.48,100000068853
