Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
00330923271937,Gayathri Chaudry,+917046537556,21/06/2026 00:01:00,UPI/diya596@punb/Diya Rattan/100000038940,,49536.21,-380216.96,100000038940
00330923271937,Gayathri Chaudry,+917046537556,21/06/2026 14:42:48,UPI/ekbal604@utib/Ekbal Garg/100000038348,,8232.27,-371984.69,100000038348
00330923271937,Gayathri Chaudry,+917046537556,21/06/2026 15:01:38,UPI/fariq969@utib/Fariq Kaul/100000037699,,5929.71,-366054.98,100000037699
00330923271937,Gayathri Chaudry,+917046537556,22/06/2026 02:59:17,UPI/dominic147@utib/Dominic Kakar/100000038436,,30745.51,-335309.47,100000038436
00330923271937,Gayathri Chaudry,+917046537556,22/06/2026 12:35:35,RTGS/Anamika Kanda/100000038493,5718.52,,-341027.99,100000038493
00330923271937,Gayathri Chaudry,+917046537556,23/06/2026 14:23:35,NEFT/Udant Dewan/100000037344,13137.06,,-354165.05,100000037344
00330923271937,Gayathri Chaudry,+917046537556,25/06/2026 02:17:57,UPI/fariq240@utib/Fariq Kaul/100000038050,,366.87,-353798.18,100000038050
00330923271937,Gayathri Chaudry,+917046537556,25/06/2026 11:42:33,NEFT/Tara Dhar/100000039506,17501.25,,-371299.43,100000039506
00330923271937,Gayathri Chaudry,+917046537556,25/06/2026 13:58:56,IMPS/Lajita Mall/100000038037,,19486.46,-351812.97,100000038037
00330923271937,Gayathri Chaudry,+917046537556,26/06/2026 02:01:50,NEFT/Simon Tata/100000039794,,35552.75,-316260.22,100000039794
00330923271937,Gayathri Chaudry,+917046537556,26/06/2026 06:25:13,NEFT/Janaki Handa/100000038553,,22695.27,-293564.95,100000038553
00330923271937,Gayathri Chaudry,+917046537556,26/06/2026 23:55:04,UPI/diya596@punb/Diya Rattan/100000039840,,21725.46,-271839.49,100000039840
00330923271937,Gayathri Chaudry,+917046537556,27/06/2026 04:07:34,IMPS/Ekbal Garg/100000039185,26918.68,,-298758.17,100000039185
00330923271937,Gayathri Chaudry,+917046537556,27/06/2026 10:16:52,IMPS/Aryan Maharaj/100000038307,33579.65,,-332337.82,100000038307
00330923271937,Gayathri Chaudry,+917046537556,28/06/2026 12:56:33,RTGS/Dominic Kakar/100000038616,,14102.93,-318234.89,100000038616
00330923271937,Gayathri Chaudry,+917046537556,28/06/2026 21:38:13,RTGS/Nihal Shere/100000039902,,20787.25,-297447.64,100000039902
00330923271937,Gayathri Chaudry,+917046537556,29/06/2026 13:25:39,NEFT/Isha Kadakia/100000039970,41997.3,,-339444.94,100000039970
00330923271937,Gayathri Chaudry,+917046537556,29/06/2026 17:40:09,NEFT/Janya Gaba/100000037902,27568.41,,-367013.35,100000037902
00330923271937,Gayathri Chaudry,+917046537556,29/06/2026 18:47:19,UPI/anamika771@punb/Anamika Kanda/100000039635,,48114.09,-318899.26,100000039635
00330923271937,Gayathri Chaudry,+917046537556,30/06/2026 09:10:49,UPI/priya412@utib/Priya Rastogi/100000040181,20591.37,,-339490.63,100000040181
00330923271937,Gayathri Chaudry,+917046537556,30/06/2026 14:41:50,RTGS/Hemangini Lalla/100000038855,13815.62,,-353306.25,100000038855
00330923271937,Gayathri Chaudry,+917046537556,30/06/2026 18:04:53,UPI/gagan952@sbin/Gagan Sami/100000038677,,29259.15,-324047.1,100000038677
